,label,centroid-0,centroid-1,centroid-2,bbox-0,bbox-1,bbox-2,bbox-3,bbox-4,bbox-5,area,tot_flux,peak_flux,brightest_pix,max_loc,elongation,detection_size,dist,nx,ny,n_vel,nx_kpc,ny_kpc,file,true_positive_mocks,hi_mass,asymmetry,overlap_area,area_gt,mos_name
460,461,80.0,1264.0,780.0,80,1264,780,81,1265,781,1,7.247420310974121,7.247420310974121,7.247420310974121,"[80, 1264, 780]",,1,459.06585109817763,1,1,7.7292897808436924,13.353684635480988,13.353684635480988,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,1160015991451454.0,,,,1245mosH
461,462,80.0,1265.6666666666667,747.6666666666666,80,1265,747,81,1267,749,3,14.814199447631836,14.814199447631836,6.5965399742126465,"[80, 1266, 747]",3.0000000000000004,4,459.06585109817763,2,2,7.7292897808436924,26.70736929356067,26.70736929356067,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,2376291623306855.5,,,,1245mosH
462,463,80.0,1266.0,776.5,80,1265,775,81,1268,779,4,28.910091400146484,28.910091400146484,10.515772819519043,"[80, 1266, 776]",46.97871376374785,12,459.06585109817763,3,4,7.7292897808436924,40.061053996837735,53.414738767910904,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,4647400121276029.0,,,,1245mosH
463,464,80.0,1266.0,612.0,80,1266,612,81,1267,613,1,12.162921905517578,12.162921905517578,12.162921905517578,"[80, 1266, 612]",,1,459.06585109817763,1,1,7.7292897808436924,13.353684635480988,13.353684635480988,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,1959455933130506.2,,,,1245mosH
464,465,80.0,1266.0,635.0,80,1266,635,81,1267,636,1,11.36339282989502,11.36339282989502,11.36339282989502,"[80, 1266, 635]",,1,459.06585109817763,1,1,7.7292897808436924,13.353684635480988,13.353684635480988,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,1834596562307104.8,,,,1245mosH
465,466,80.0,1268.0,799.0,80,1268,799,81,1269,800,1,8.3855619430542,8.3855619430542,8.3855619430542,"[80, 1268, 799]",,1,459.06585109817763,1,1,7.7292897808436924,13.353684635480988,13.353684635480988,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,1356743314277504.0,,,,1245mosH
466,467,80.0,1270.6,628.4,80,1270,627,81,1273,631,5,58.740177154541016,58.740177154541016,14.456583976745605,"[80, 1271, 628]",8.912801836238062,12,459.06585109817763,3,4,7.7292897808436924,40.061053996837735,53.414738767910904,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,9524271177830080.0,,,,1245mosH
467,468,80.0,1271.8,603.8,80,1271,603,81,1274,606,5,52.45793914794922,52.45793914794922,13.894342422485352,"[80, 1271, 604]",8.333333333333329,9,459.06585109817763,3,3,7.7292897808436924,40.061053996837735,40.061053996837735,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,8523867148542186.0,,,,1245mosH
468,469,80.0,1273.5,645.5,80,1273,645,81,1275,647,2,14.250968933105469,14.250968933105469,8.163351058959961,"[80, 1274, 645]",inf,4,459.06585109817763,2,2,7.7292897808436924,26.70736929356067,26.70736929356067,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,2320581566647899.0,,,,1245mosH
469,470,80.0,1274.0,814.0,80,1274,814,81,1275,815,1,4.868967056274414,4.868967056274414,4.868967056274414,"[80, 1274, 814]",,1,459.06585109817763,1,1,7.7292897808436924,13.353684635480988,13.353684635480988,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,794537310803515.8,,,,1245mosH
470,471,80.0,1276.0,597.0,80,1276,597,81,1277,598,1,5.62431526184082,5.62431526184082,5.62431526184082,"[80, 1276, 597]",,1,459.06585109817763,1,1,7.7292897808436924,13.353684635480988,13.353684635480988,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,919750781654180.1,,,,1245mosH
471,472,80.0,1278.0,640.0,80,1278,640,81,1279,641,1,11.240313529968262,11.240313529968262,11.240313529968262,"[80, 1278, 640]",,1,459.06585109817763,1,1,7.7292897808436924,13.353684635480988,13.353684635480988,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,1842044111533832.0,,,,1245mosH
472,473,80.0,1280.0,615.0,80,1280,615,81,1281,616,1,10.197318077087402,10.197318077087402,10.197318077087402,"[80, 1280, 615]",,1,459.06585109817763,1,1,7.7292897808436924,13.353684635480988,13.353684635480988,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,1674660238439288.8,,,,1245mosH
473,474,80.0,1281.0,721.0,80,1281,721,81,1282,722,1,6.86030387878418,6.86030387878418,6.86030387878418,"[80, 1281, 721]",,1,459.06585109817763,1,1,7.7292897808436924,13.353684635480988,13.353684635480988,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,1129019120761165.2,,,,1245mosH
474,475,80.0,1286.0,795.5,80,1286,795,81,1287,797,2,13.374222755432129,13.374222755432129,7.531802654266357,"[80, 1286, 795]",inf,2,459.06585109817763,1,2,7.7292897808436924,13.353684635480988,26.70736929356067,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,2205676235777345.8,,,,1245mosH
475,476,82.36842105263158,1286.6842105263158,819.7894736842105,80,1286,819,85,1289,822,19,102.40156555175781,102.40156555175781,7.65059757232666,"[84, 1287, 819]",8.333333333333329,45,458.7951495845177,3,3,38.64644890421846,40.0374308326886,40.0374308326886,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,1.6904627964226266e+16,,,,1245mosH
476,477,80.0,1288.0,627.0,80,1288,627,81,1289,628,1,11.693049430847168,11.693049430847168,11.693049430847168,"[80, 1288, 627]",,1,459.06585109817763,1,1,7.7292897808436924,13.353684635480988,13.353684635480988,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,1936536855511843.0,,,,1245mosH
477,478,80.0,1289.5,624.5,80,1289,624,81,1291,626,2,23.668128967285156,23.668128967285156,12.404027938842773,"[80, 1289, 625]",inf,4,459.06585109817763,2,2,7.7292897808436924,26.70736929356067,26.70736929356067,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,3927999359377929.0,,,,1245mosH
478,479,80.0,1291.5,756.5,80,1291,756,81,1293,758,2,16.82197380065918,16.82197380065918,9.012126922607422,"[80, 1291, 757]",inf,4,459.06585109817763,2,2,7.7292897808436924,26.70736929356067,26.70736929356067,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,2797641618729380.5,,,,1245mosH
479,480,80.0,1291.0,812.0,80,1291,812,81,1292,813,1,9.999475479125977,9.999475479125977,9.999475479125977,"[80, 1291, 812]",,1,459.06585109817763,1,1,7.7292897808436924,13.353684635480988,13.353684635480988,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,1666472146444998.2,,,,1245mosH
480,481,80.0,1294.0,782.0,80,1294,781,81,1295,784,3,20.705524444580078,20.705524444580078,10.299175262451172,"[80, 1294, 781]",inf,3,459.06585109817763,1,3,7.7292897808436924,13.353684635480988,40.061053996837735,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,3457888088266964.0,,,,1245mosH
481,482,80.0,1295.0,806.5,80,1294,805,81,1297,809,6,35.02294921875,35.02294921875,9.655436515808105,"[80, 1296, 805]",12.964533152622803,12,459.06585109817763,3,4,7.7292897808436924,40.061053996837735,53.414738767910904,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,5861102737631881.0,,,,1245mosH
482,483,80.0,1297.0,636.0,80,1296,635,81,1299,638,3,30.17612648010254,30.17612648010254,11.100683212280273,"[80, 1298, 635]",inf,9,459.06585109817763,3,3,7.7292897808436924,40.061053996837735,40.061053996837735,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,5060462814844230.0,,,,1245mosH
483,484,80.0,1299.5,799.0,80,1299,798,81,1301,801,4,42.26757049560547,42.26757049560547,13.209258079528809,"[80, 1300, 798]",6.854101966249685,6,459.06585109817763,2,3,7.7292897808436924,26.70736929356067,40.061053996837735,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,7102843399034592.0,,,,1245mosH
484,485,80.0,1301.2,630.4,80,1300,629,81,1303,633,5,49.55500411987305,49.55500411987305,11.611534118652344,"[80, 1301, 630]",19.28147006790397,12,459.06585109817763,3,4,7.7292897808436924,40.061053996837735,53.414738767910904,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,8344664055491455.0,,,,1245mosH
485,486,80.0,1300.0,823.5,80,1300,823,81,1301,825,2,11.111743927001953,11.111743927001953,8.156876564025879,"[80, 1300, 823]",inf,2,459.06585109817763,1,2,7.7292897808436924,13.353684635480988,26.70736929356067,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,1874986206452284.8,,,,1245mosH
486,487,84.82352941176471,1303.1078431372548,602.0392156862745,80,1301,599,91,1307,606,102,552.9451904296875,552.9451904296875,7.952526092529297,"[87, 1301, 603]",10.431544586484016,462,458.5244789767979,6,7,85.02218758928062,80.02762134062843,93.36555857307586,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,9.328574972439656e+16,,,,1245mosH
487,488,80.0,1306.0,623.0,80,1306,623,81,1307,624,1,8.422082901000977,8.422082901000977,8.422082901000977,"[80, 1306, 623]",,1,459.06585109817763,1,1,7.7292897808436924,13.353684635480988,13.353684635480988,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,1426983449500111.2,,,,1245mosH
488,489,80.0,1308.0,811.0,80,1308,811,81,1309,812,1,6.717438220977783,6.717438220977783,6.717438220977783,"[80, 1308, 811]",,1,459.06585109817763,1,1,7.7292897808436924,13.353684635480988,13.353684635480988,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,1140491734664708.8,,,,1245mosH
489,490,80.0,1309.6666666666667,752.0,80,1309,751,81,1311,754,3,18.059436798095703,18.059436798095703,8.224754333496094,"[80, 1310, 751]",19.281470067903932,6,459.06585109817763,2,3,7.7292897808436924,26.70736929356067,40.061053996837735,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,3072414810840064.0,,,,1245mosH
490,491,80.0,1310.0,640.0,80,1310,640,81,1311,641,1,12.266965866088867,12.266965866088867,12.266965866088867,"[80, 1310, 640]",,1,459.06585109817763,1,1,7.7292897808436924,13.353684635480988,13.353684635480988,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,2091212908519601.2,,,,1245mosH
491,492,80.0,1312.0,804.0,80,1312,804,81,1313,805,1,11.856914520263672,11.856914520263672,11.856914520263672,"[80, 1312, 804]",,1,459.06585109817763,1,1,7.7292897808436924,13.353684635480988,13.353684635480988,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,2025426061381662.2,,,,1245mosH
492,493,80.0,1314.0,635.0,80,1314,635,81,1315,636,1,9.087924003601074,9.087924003601074,9.087924003601074,"[80, 1314, 635]",,1,459.06585109817763,1,1,7.7292897808436924,13.353684635480988,13.353684635480988,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,1555575906736333.8,,,,1245mosH
493,494,80.0,1315.375,798.875,80,1314,797,81,1318,802,8,55.362918853759766,55.362918853759766,10.661686897277832,"[80, 1317, 797]",19.07256867745969,20,459.06585109817763,4,5,7.7292897808436924,53.414738767910904,66.76842362937886,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,9495668260767108.0,,,,1245mosH
494,495,85.33333333333333,1315.3333333333333,607.7708333333334,80,1313,606,91,1318,610,48,331.3405456542969,331.3405456542969,8.711599349975586,"[87, 1314, 608]",inf,220,458.38915526101084,5,4,85.02218758928062,66.67000220636056,53.336001629696135,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,5.678584184857489e+16,,,,1245mosH
495,496,80.0,1318.0,739.0,80,1318,739,81,1319,740,1,4.790987968444824,4.790987968444824,4.790987968444824,"[80, 1318, 739]",,1,459.06585109817763,1,1,7.7292897808436924,13.353684635480988,13.353684635480988,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,825061569882771.4,,,,1245mosH
496,497,80.0,1322.0,757.0,80,1322,757,81,1323,758,1,7.09361457824707,7.09361457824707,7.09361457824707,"[80, 1322, 757]",,1,459.06585109817763,1,1,7.7292897808436924,13.353684635480988,13.353684635480988,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,1224062459380202.8,,,,1245mosH
497,498,85.69767441860465,1327.2790697674418,776.453488372093,80,1325,774,91,1331,780,86,547.9340209960938,547.9340209960938,7.965458393096924,"[87, 1328, 775]",16.33333333333333,396,458.38915526101084,6,6,85.02218758928062,80.00400289585188,80.00400289585188,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,9.447522056451208e+16,,,,1245mosH
498,499,80.0,1328.0,804.0,80,1328,804,81,1329,805,1,6.751977920532227,6.751977920532227,6.751977920532227,"[80, 1328, 804]",,1,459.06585109817763,1,1,7.7292897808436924,13.353684635480988,13.353684635480988,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,1169798772106460.2,,,,1245mosH
499,500,84.36111111111111,1328.5833333333333,612.5555555555555,80,1326,611,89,1331,615,36,240.384033203125,240.384033203125,8.171587944030762,"[87, 1328, 613]",8.0,180,458.5244789767979,5,4,69.56360802759322,66.6896842436133,53.35174725945836,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,4.163704708721814e+16,,,,1245mosH
500,501,80.0,1330.3333333333333,744.0,80,1330,743,81,1332,746,3,23.736602783203125,23.736602783203125,12.290055274963379,"[80, 1331, 743]",19.281470067903932,6,459.06585109817763,2,3,7.7292897808436924,26.70736929356067,40.061053996837735,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,4128914379540207.5,,,,1245mosH
501,502,80.0,1334.0,629.0,80,1334,629,81,1335,630,1,7.897795677185059,7.897795677185059,7.897795677185059,"[80, 1334, 629]",,1,459.06585109817763,1,1,7.7292897808436924,13.353684635480988,13.353684635480988,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,1376541196250803.8,,,,1245mosH
502,503,80.0,1339.5,810.5,80,1339,810,81,1341,812,2,9.953197479248047,9.953197479248047,5.091267108917236,"[80, 1340, 810]",inf,4,459.06585109817763,2,2,7.7292897808436924,26.70736929356067,26.70736929356067,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,1738241958256672.8,,,,1245mosH
503,504,82.11764705882354,1342.235294117647,616.5882352941177,80,1340,615,85,1345,620,17,101.25360870361328,101.25360870361328,8.446179389953613,"[84, 1340, 619]",18.688916592848507,125,458.7951495845177,5,5,38.64644890421846,66.7290516889526,66.7290516889526,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,1.769836335677731e+16,,,,1245mosH
504,505,80.0,1343.25,748.5,80,1342,747,81,1345,751,4,34.705657958984375,34.705657958984375,10.466696739196777,"[80, 1344, 748]",38.015361511059766,12,459.06585109817763,3,4,7.7292897808436924,40.061053996837735,53.414738767910904,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,6085149808078961.0,,,,1245mosH
505,506,80.0,1344.0,803.0,80,1344,803,81,1345,804,1,10.411197662353516,10.411197662353516,10.411197662353516,"[80, 1344, 803]",,1,459.06585109817763,1,1,7.7292897808436924,13.353684635480988,13.353684635480988,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,1829072039316341.8,,,,1245mosH
506,507,80.0,1352.0,816.0,80,1352,816,81,1353,817,1,4.692601203918457,4.692601203918457,4.692601203918457,"[80, 1352, 816]",,1,459.06585109817763,1,1,7.7292897808436924,13.353684635480988,13.353684635480988,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,826040249359756.8,,,,1245mosH
507,508,80.0,1354.0,784.0,80,1354,784,81,1355,785,1,6.774662494659424,6.774662494659424,6.774662494659424,"[80, 1354, 784]",,1,459.06585109817763,1,1,7.7292897808436924,13.353684635480988,13.353684635480988,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,1194898396842040.2,,,,1245mosH
508,509,80.0,1379.0,796.0,80,1379,796,81,1380,797,1,5.379240036010742,5.379240036010742,5.379240036010742,"[80, 1379, 796]",,1,459.06585109817763,1,1,7.7292897808436924,13.353684635480988,13.353684635480988,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,950644869084497.0,,,,1245mosH
509,510,80.0,1385.0,783.5,80,1385,783,81,1386,785,2,11.12233829498291,11.12233829498291,7.361095428466797,"[80, 1385, 783]",inf,2,459.06585109817763,1,2,7.7292897808436924,13.353684635480988,26.70736929356067,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,1969454125532203.0,,,,1245mosH
510,511,80.0,1415.0,785.0,80,1415,785,81,1416,786,1,6.279884338378906,6.279884338378906,6.279884338378906,"[80, 1415, 785]",,1,459.06585109817763,1,1,7.7292897808436924,13.353684635480988,13.353684635480988,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,1114171761897795.1,,,,1245mosH
511,512,84.62121212121212,1277.8333333333333,590.1666666666666,81,1276,588,89,1281,593,66,333.9150390625,333.9150390625,6.96014928817749,"[86, 1278, 589]",4.588304572855513,200,458.5244789767979,5,5,61.83431824674954,66.6896842436133,66.6896842436133,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,5.9225696290986984e+16,,,,1245mosH
512,513,82.0,1074.0,732.0,82,1074,732,83,1075,733,1,6.800302505493164,6.800302505493164,6.800302505493164,"[82, 1074, 732]",,1,458.7951495845177,1,1,7.7292897808436924,13.345810247449041,13.345810247449041,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,1209867062284468.2,,,,1245mosH
513,514,82.0,1078.0,751.5,82,1078,751,83,1079,753,2,16.139137268066406,16.139137268066406,8.397899627685547,"[82, 1078, 751]",inf,2,458.7951495845177,1,2,7.7292897808436924,13.345810247449041,26.691620517483454,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,2876970871682868.5,,,,1245mosH
514,515,82.0,1091.6666666666667,754.6666666666666,82,1091,754,83,1093,756,3,26.748384475708008,26.748384475708008,10.318238258361816,"[82, 1092, 754]",3.0000000000000004,4,458.7951495845177,2,2,7.7292897808436924,26.691620517483454,26.691620517483454,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,4777457438358198.0,,,,1245mosH
515,516,82.0,1096.0,747.0,82,1096,747,83,1097,748,1,10.941722869873047,10.941722869873047,10.941722869873047,"[82, 1096, 747]",,1,458.7951495845177,1,1,7.7292897808436924,13.345810247449041,13.345810247449041,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,1958066641135234.2,,,,1245mosH
516,517,82.0,1102.0,707.5,82,1102,707,83,1103,709,2,19.338821411132812,19.338821411132812,9.955513954162598,"[82, 1102, 707]",inf,2,458.7951495845177,1,2,7.7292897808436924,13.345810247449041,26.691620517483454,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,3467468948342555.0,,,,1245mosH
517,518,82.0,1104.0,760.0,82,1104,760,83,1105,761,1,10.093048095703125,10.093048095703125,10.093048095703125,"[82, 1104, 760]",,1,458.7951495845177,1,1,7.7292897808436924,13.345810247449041,13.345810247449041,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,1813193521268119.2,,,,1245mosH
518,519,82.0,1110.0,695.0,82,1110,695,83,1111,696,1,7.723119258880615,7.723119258880615,7.723119258880615,"[82, 1110, 695]",,1,458.7951495845177,1,1,7.7292897808436924,13.345810247449041,13.345810247449041,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,1390119562876879.5,,,,1245mosH
519,520,85.92647058823529,1113.25,714.4411764705883,82,1110,711,91,1117,721,68,452.1674499511719,452.1674499511719,10.875560760498047,"[82, 1114, 712]",40.70195794202306,630,458.38915526101084,7,10,69.56360802759322,93.3380037207355,133.34000723339412,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,8.330788237929085e+16,,,,1245mosH
520,521,82.0,1123.0,699.3333333333334,82,1122,699,83,1125,701,3,20.498050689697266,20.498050689697266,7.685454368591309,"[82, 1123, 699]",19.281470067903932,6,458.7951495845177,3,2,7.7292897808436924,40.0374308326886,26.691620517483454,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,3703755520824358.0,,,,1245mosH
521,522,82.0,1123.0,754.8333333333334,82,1122,753,83,1125,758,6,65.60147857666016,65.60147857666016,12.06871223449707,"[82, 1123, 754]",27.968032771943076,15,458.7951495845177,3,5,7.7292897808436924,40.0374308326886,66.7290516889526,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,1.1876164713330694e+16,,,,1245mosH
522,523,82.0,1124.0,723.5,82,1124,723,83,1125,725,2,15.45699691772461,15.45699691772461,8.933788299560547,"[82, 1124, 723]",inf,2,458.7951495845177,1,2,7.7292897808436924,13.345810247449041,26.691620517483454,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,2803618079238742.5,,,,1245mosH
